ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE_MIN,MONTHS_BALANCE_MAX,COUNT_LATE_LAST_12M,TARGET,AGE,YEARS_EMPLOYED,INCOME_GROUP,AGE_GROUP,EDUCATION_RANK,AMT_INCOME_TOTAL_CAPPED,CREDIT_HISTORY_LENGTH
5062401,M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10629,-2969,1,0,0,1,High skill tech staff,1.0,-25,0,0,0,29.1,8.1,Very High,18-29,1,202500.0,-25
5062402,M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10629,-2969,1,0,0,1,High skill tech staff,1.0,-25,0,0,0,29.1,8.1,Very High,18-29,1,202500.0,-25
5062403,M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10629,-2969,1,0,0,1,High skill tech staff,1.0,-50,0,0,0,29.1,8.1,Very High,18-29,1,202500.0,-50
5062404,M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10629,-2969,1,0,0,1,High skill tech staff,1.0,-16,0,9,0,29.1,8.1,Very High,18-29,1,202500.0,-16
5062405,M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10629,-2969,1,0,0,1,High skill tech staff,1.0,-50,0,0,0,29.1,8.1,Very High,18-29,1,202500.0,-50
5062406,M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10629,-2969,1,0,0,1,High skill tech staff,1.0,-46,0,0,0,29.1,8.1,Very High,18-29,1,202500.0,-46
5062407,F,0,1,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,Unknown,1.0,-18,0,0,0,66.0,0.0,Very High,60+,1,103500.0,-18
5062408,F,0,1,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,Unknown,1.0,-27,0,1,0,66.0,0.0,Very High,60+,1,103500.0,-27
5062409,F,0,1,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,Unknown,1.0,-34,0,0,0,66.0,0.0,Very High,60+,1,103500.0,-34
5062410,F,0,1,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,Unknown,1.0,-58,0,0,0,66.0,0.0,Very High,60+,1,103500.0,-58
5062411,F,0,1,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,Unknown,1.0,-22,0,13,0,66.0,0.0,Very High,60+,1,103500.0,-22
5062413,F,0,1,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,Unknown,1.0,-5,0,5,0,66.0,0.0,Very High,60+,1,103500.0,-5
5062414,F,0,1,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,Unknown,1.0,-14,0,7,0,66.0,0.0,Very High,60+,1,103500.0,-14
5062415,F,0,1,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,Unknown,1.0,-30,0,0,0,66.0,0.0,Very High,60+,1,103500.0,-30
5062416,F,0,1,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,Unknown,1.0,-41,0,0,0,66.0,0.0,Very High,60+,1,103500.0,-41
5062417,F,0,1,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,Unknown,1.0,-59,0,0,0,66.0,0.0,Very High,60+,1,103500.0,-59
5062418,F,1,1,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14226,-3059,1,0,0,0,Sales staff,2.0,-18,0,1,0,39.0,8.4,Very High,30-39,3,180000.0,-18
5062419,F,1,1,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14226,-3059,1,0,0,0,Sales staff,2.0,-29,0,0,0,39.0,8.4,Very High,30-39,3,180000.0,-29
5062420,F,1,1,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14226,-3059,1,0,0,0,Sales staff,2.0,-32,0,0,0,39.0,8.4,Very High,30-39,3,180000.0,-32
5062421,F,1,1,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14226,-3059,1,0,0,0,Sales staff,2.0,-60,0,0,0,39.0,8.4,Very High,30-39,3,180000.0,-60
5062424,F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20636,365243,1,0,0,0,Unknown,2.0,-38,0,2,0,56.5,0.0,Very High,50-59,1,112500.0,-38
5062425,F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20636,365243,1,0,0,0,Unknown,2.0,-38,0,0,0,56.5,0.0,Very High,50-59,1,112500.0,-38
5062426,F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20636,365243,1,0,0,0,Unknown,2.0,-50,0,0,0,56.5,0.0,Very High,50-59,1,112500.0,-50
5062427,M,0,1,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22680,365243,1,0,0,0,Unknown,2.0,-13,0,10,0,62.1,0.0,Medium,60+,1,54000.0,-13
5062428,M,1,1,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,-30,0,0,0,31.6,2.0,Very High,30-39,1,180000.0,-30
5062435,M,1,1,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,-44,0,0,0,31.6,2.0,Very High,30-39,1,180000.0,-44
5062436,M,1,1,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,-28,0,0,0,31.6,2.0,Very High,30-39,1,180000.0,-28
5062438,M,1,1,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,-9,0,9,0,31.6,2.0,Very High,30-39,1,180000.0,-9
5062439,M,1,1,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,-36,0,9,0,31.6,2.0,Very High,30-39,1,180000.0,-36
5062440,M,1,1,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,-35,0,0,0,31.6,2.0,Very High,30-39,1,180000.0,-35
5062441,M,1,1,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,-38,0,0,0,31.6,2.0,Very High,30-39,1,180000.0,-38
5062443,F,0,1,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-19818,-11398,1,0,0,0,Unknown,2.0,-44,0,0,0,54.3,31.2,High,50-59,1,67500.0,-44
5062444,F,0,1,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-19818,-11398,1,0,0,0,Unknown,2.0,-55,0,0,1,54.3,31.2,High,50-59,1,67500.0,-55
5062445,F,0,1,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-19818,-11398,1,0,0,0,Unknown,2.0,-44,0,0,0,54.3,31.2,High,50-59,1,67500.0,-44
5062446,F,0,1,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-19818,-11398,1,0,0,0,Unknown,2.0,-16,0,3,0,54.3,31.2,High,50-59,1,67500.0,-16
5062447,F,0,1,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-19818,-11398,1,0,0,0,Unknown,2.0,-33,0,4,0,54.3,31.2,High,50-59,1,67500.0,-33
5062448,F,0,1,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-19818,-11398,1,0,0,0,Unknown,2.0,-36,0,0,0,54.3,31.2,High,50-59,1,67500.0,-36
5062451,F,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15541,-1477,1,0,0,0,Medicine staff,2.0,-2,0,3,0,42.6,4.0,High,40-49,1,81000.0,-2
5062452,F,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15541,-1477,1,0,0,0,Medicine staff,2.0,-6,0,6,0,42.6,4.0,High,40-49,1,81000.0,-6
5062453,F,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15541,-1477,1,0,0,0,Medicine staff,2.0,-37,0,0,0,42.6,4.0,High,40-49,1,81000.0,-37
5062454,F,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15541,-1477,1,0,0,0,Medicine staff,2.0,-59,0,0,0,42.6,4.0,High,40-49,1,81000.0,-59
5062456,F,0,1,0,270000.0,State servant,Higher education,Married,House / apartment,-13752,-167,1,1,1,0,Managers,2.0,-35,0,0,0,37.7,0.5,Very High,30-39,3,270000.0,-35
5062457,F,0,1,0,270000.0,State servant,Higher education,Married,House / apartment,-13752,-167,1,1,1,0,Managers,2.0,-12,0,12,0,37.7,0.5,Very High,30-39,3,270000.0,-12
5062458,F,0,1,0,270000.0,State servant,Higher education,Married,House / apartment,-13752,-167,1,1,1,0,Managers,2.0,-19,0,13,0,37.7,0.5,Very High,30-39,3,270000.0,-19
5062459,F,0,1,0,270000.0,State servant,Higher education,Married,House / apartment,-13752,-167,1,1,1,0,Managers,2.0,-31,0,13,0,37.7,0.5,Very High,30-39,3,270000.0,-31
5062460,F,0,1,0,270000.0,State servant,Higher education,Married,House / apartment,-13752,-167,1,1,1,0,Managers,2.0,-36,0,13,0,37.7,0.5,Very High,30-39,3,270000.0,-36
5062461,F,0,1,0,270000.0,State servant,Higher education,Married,House / apartment,-13752,-167,1,1,1,0,Managers,2.0,-15,0,13,0,37.7,0.5,Very High,30-39,3,270000.0,-15
5062462,F,0,1,0,270000.0,State servant,Higher education,Married,House / apartment,-13752,-167,1,1,1,0,Managers,2.0,-35,0,0,0,37.7,0.5,Very High,30-39,3,270000.0,-35
5062465,M,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16587,-1050,1,0,1,0,Unknown,2.0,-23,0,8,0,45.4,2.9,Very High,40-49,1,180000.0,-23
5062466,M,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16587,-1050,1,0,1,0,Unknown,2.0,-32,0,0,0,45.4,2.9,Very High,40-49,1,180000.0,-32
5062467,M,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16587,-1050,1,0,1,0,Unknown,2.0,-39,0,0,0,45.4,2.9,Very High,40-49,1,180000.0,-39
5062468,M,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16587,-1050,1,0,1,0,Unknown,2.0,-51,0,0,0,45.4,2.9,Very High,40-49,1,180000.0,-51
5062469,M,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16587,-1050,1,0,1,0,Unknown,2.0,-59,0,0,0,45.4,2.9,Very High,40-49,1,180000.0,-59
5062471,M,0,1,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18406,-1324,1,0,0,0,Drivers,3.0,-49,0,0,0,50.4,3.6,Very High,50-59,1,112500.0,-49
5062472,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24764,365243,1,0,0,0,Unknown,1.0,-12,0,10,0,67.8,0.0,High,60+,1,90000.0,-12
5062473,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24764,365243,1,0,0,0,Unknown,1.0,-46,0,0,0,67.8,0.0,High,60+,1,90000.0,-46
5062474,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24764,365243,1,0,0,0,Unknown,1.0,-46,0,0,0,67.8,0.0,High,60+,1,90000.0,-46
5062475,F,0,1,0,157500.0,Working,Higher education,Married,House / apartment,-15462,-2969,1,0,0,1,Medicine staff,2.0,-59,0,6,0,42.4,8.1,Very High,40-49,3,157500.0,-59
5062478,F,0,1,0,157500.0,Working,Higher education,Married,House / apartment,-15462,-2969,1,0,0,1,Medicine staff,2.0,-7,0,2,0,42.4,8.1,Very High,40-49,3,157500.0,-7
5062479,F,0,1,0,157500.0,Working,Higher education,Married,House / apartment,-15462,-2969,1,0,0,1,Medicine staff,2.0,-22,0,5,0,42.4,8.1,Very High,40-49,3,157500.0,-22
5062480,F,0,1,0,157500.0,Working,Higher education,Married,House / apartment,-15462,-2969,1,0,0,1,Medicine staff,2.0,-28,0,0,0,42.4,8.1,Very High,40-49,3,157500.0,-28
5062481,F,0,1,0,157500.0,Working,Higher education,Married,House / apartment,-15462,-2969,1,0,0,1,Medicine staff,2.0,-39,0,0,0,42.4,8.1,Very High,40-49,3,157500.0,-39
5062483,F,0,1,1,67500.0,Working,Incomplete higher,Married,House / apartment,-13094,-3454,1,0,0,0,Unknown,3.0,-27,0,0,0,35.9,9.5,High,30-39,2,67500.0,-27
5062484,F,0,1,1,67500.0,Working,Incomplete higher,Married,House / apartment,-13094,-3454,1,0,0,0,Unknown,3.0,-22,0,9,0,35.9,9.5,High,30-39,2,67500.0,-22
5062485,F,0,1,1,67500.0,Working,Incomplete higher,Married,House / apartment,-13094,-3454,1,0,0,0,Unknown,3.0,-16,0,9,0,35.9,9.5,High,30-39,2,67500.0,-16
5062488,M,1,1,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13638,-3972,1,0,0,0,Laborers,3.0,-36,0,8,0,37.4,10.9,Very High,30-39,1,180000.0,-36
5062489,M,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20531,-2146,1,0,0,0,Security staff,2.0,-19,-1,0,0,56.2,5.9,High,50-59,1,90000.0,-18
5062490,M,0,1,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-9183,-2054,1,0,0,0,Drivers,3.0,-43,0,0,0,25.2,5.6,Very High,18-29,1,225000.0,-43
5062491,M,0,1,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-9183,-2054,1,0,0,0,Drivers,3.0,-11,0,7,0,25.2,5.6,Very High,18-29,1,225000.0,-11
5062492,M,0,1,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-9183,-2054,1,0,0,0,Drivers,3.0,-11,0,1,0,25.2,5.6,Very High,18-29,1,225000.0,-11
5062493,M,0,1,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-9183,-2054,1,0,0,0,Drivers,3.0,-30,0,1,0,25.2,5.6,Very High,18-29,1,225000.0,-30
5062494,M,0,1,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-9183,-2054,1,0,0,0,Drivers,3.0,-1,0,1,0,25.2,5.6,Very High,18-29,1,225000.0,-1
5062495,M,0,1,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-9183,-2054,1,0,0,0,Drivers,3.0,-18,0,0,0,25.2,5.6,Very High,18-29,1,225000.0,-18
5062496,M,0,1,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-9183,-2054,1,0,0,0,Drivers,3.0,-24,0,13,0,25.2,5.6,Very High,18-29,1,225000.0,-24
5062497,M,0,1,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-9183,-2054,1,0,0,0,Drivers,3.0,-36,0,0,0,25.2,5.6,Very High,18-29,1,225000.0,-36
5062500,M,0,0,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14829,-685,1,0,1,0,Laborers,3.0,-48,0,0,0,40.6,1.9,Very High,40-49,1,202500.0,-48
5062501,M,0,0,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14829,-685,1,0,1,0,Laborers,3.0,-11,0,5,0,40.6,1.9,Very High,40-49,1,202500.0,-11
5062502,M,1,1,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9122,-1751,1,0,0,0,Sales staff,1.0,-16,0,0,0,25.0,4.8,Very High,18-29,1,270000.0,-16
5062503,M,1,1,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9122,-1751,1,0,0,0,Sales staff,1.0,-26,0,0,0,25.0,4.8,Very High,18-29,1,270000.0,-26
5062504,M,1,1,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9122,-1751,1,0,0,0,Sales staff,1.0,-30,0,0,0,25.0,4.8,Very High,18-29,1,270000.0,-30
5062505,M,1,1,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9122,-1751,1,0,0,0,Sales staff,1.0,-20,0,5,0,25.0,4.8,Very High,18-29,1,270000.0,-20
5062506,M,1,1,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9122,-1751,1,0,0,0,Sales staff,1.0,-12,0,13,0,25.0,4.8,Very High,18-29,1,270000.0,-12
5062507,M,1,1,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9122,-1751,1,0,0,0,Sales staff,1.0,-33,0,12,0,25.0,4.8,Very High,18-29,1,270000.0,-33
5062508,M,1,1,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9122,-1751,1,0,0,0,Sales staff,1.0,-11,0,12,0,25.0,4.8,Very High,18-29,1,270000.0,-11
5062510,M,0,1,2,184500.0,Working,Higher education,Married,House / apartment,-13911,-4703,1,0,0,1,Unknown,4.0,-25,0,0,0,38.1,12.9,Very High,30-39,3,184500.0,-25
5062511,F,0,1,2,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16066,-8507,1,0,0,0,Medicine staff,4.0,-56,0,0,0,44.0,23.3,Very High,40-49,1,135000.0,-56
5062514,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-16,0,0,0,37.4,6.0,Very High,30-39,3,112500.0,-16
5062515,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-19,0,0,0,37.4,6.0,Very High,30-39,3,112500.0,-19
5062516,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-38,0,0,0,37.4,6.0,Very High,30-39,3,112500.0,-38
5062517,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-50,0,0,0,37.4,6.0,Very High,30-39,3,112500.0,-50
5062518,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-43,0,0,0,37.4,6.0,Very High,30-39,3,112500.0,-43
5062519,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-8,0,9,0,37.4,6.0,Very High,30-39,3,112500.0,-8
5062520,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-8,0,9,0,37.4,6.0,Very High,30-39,3,112500.0,-8
5062521,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-6,0,7,0,37.4,6.0,Very High,30-39,3,112500.0,-6
5062522,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-53,0,0,0,37.4,6.0,Very High,30-39,3,112500.0,-53
5062523,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-50,0,0,0,37.4,6.0,Very High,30-39,3,112500.0,-50
5062525,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-37,0,0,0,37.4,6.0,Very High,30-39,3,112500.0,-37
5062526,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-28,0,0,0,37.4,6.0,Very High,30-39,3,112500.0,-28
5062527,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-13,0,0,0,37.4,6.0,Very High,30-39,3,112500.0,-13
5062528,F,0,1,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-33,0,0,0,37.4,6.0,Very High,30-39,3,112500.0,-33
5062531,F,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,-44,0,4,0,35.9,5.0,Very High,30-39,3,135000.0,-44
5062532,F,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,-21,0,0,0,35.9,5.0,Very High,30-39,3,135000.0,-21
5062533,F,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,-26,0,0,0,35.9,5.0,Very High,30-39,3,135000.0,-26
5062534,F,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,-43,0,0,0,35.9,5.0,Very High,30-39,3,135000.0,-43
5062535,F,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,-47,0,0,0,35.9,5.0,Very High,30-39,3,135000.0,-47
5062536,F,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,-6,0,7,0,35.9,5.0,Very High,30-39,3,135000.0,-6
5062537,F,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,-17,0,0,0,35.9,5.0,Very High,30-39,3,135000.0,-17
5062538,F,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,0,0,0,0,35.9,5.0,Very High,30-39,3,135000.0,0
5062539,F,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,-6,0,7,0,35.9,5.0,Very High,30-39,3,135000.0,-6
5062540,F,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,-40,0,0,0,35.9,5.0,Very High,30-39,3,135000.0,-40
5062542,F,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,-59,0,0,0,35.9,5.0,Very High,30-39,3,135000.0,-59
5062544,F,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12245,-137,1,0,0,0,Unknown,3.0,-27,0,0,0,33.5,0.4,Very High,30-39,1,225000.0,-27
5062547,F,0,1,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,Unknown,5.0,-33,0,0,0,33.1,6.0,Very High,30-39,2,247500.0,-33
5062548,F,0,1,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,Unknown,5.0,-42,0,0,0,33.1,6.0,Very High,30-39,2,247500.0,-42
5062550,F,0,1,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,Unknown,5.0,-2,0,2,0,33.1,6.0,Very High,30-39,2,247500.0,-2
5062551,F,0,1,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,Unknown,5.0,-46,0,7,0,33.1,6.0,Very High,30-39,2,247500.0,-46
5062552,F,0,1,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,Unknown,5.0,-2,0,2,0,33.1,6.0,Very High,30-39,2,247500.0,-2
5062553,F,0,1,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,Unknown,5.0,-3,0,3,0,33.1,6.0,Very High,30-39,2,247500.0,-3
5062554,F,0,1,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,Unknown,5.0,-7,0,6,0,33.1,6.0,Very High,30-39,2,247500.0,-7
5062555,F,0,1,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,Unknown,5.0,-10,0,6,0,33.1,6.0,Very High,30-39,2,247500.0,-10
5062556,F,0,1,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,Unknown,5.0,-13,0,9,0,33.1,6.0,Very High,30-39,2,247500.0,-13
