ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,CREDIT_HISTORY_LENGTH,BAD_DEBT_RATIO,AVERAGE_DELAYED_MONTHS,IS_BAD
5009557,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,19,0.0,0.0,0
5045437,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,-14534,-6652,1,0,0,0,Laborers,3.0,27,0.0,0.0,0
5021514,F,N,Y,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,-18136,-10110,1,0,1,0,High skill tech staff,2.0,11,0.0,0.0,0
5036909,F,Y,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15379,-796,1,0,0,0,Core staff,3.0,19,0.0,0.0,0
5117540,F,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14883,-1010,1,0,0,0,Sales staff,3.0,19,0.0,0.0,0
5113961,M,Y,N,0,247500.0,Working,Incomplete higher,Single / not married,House / apartment,-8560,-316,1,1,0,0,Managers,1.0,9,0.0,0.0,0
5089581,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-11664,-460,1,1,1,0,Core staff,2.0,5,0.0,0.0,0
5021295,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-11901,-183,1,0,0,1,Core staff,3.0,12,0.0,0.0,0
5058382,F,N,N,0,112500.0,Working,Higher education,Single / not married,House / apartment,-9431,-143,1,0,0,0,Core staff,1.0,7,0.0,0.0,0
5089069,M,N,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14243,-3535,1,0,0,0,Laborers,5.0,30,0.0,0.0,0
5058523,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,With parents,-14585,-3400,1,1,1,0,Laborers,2.0,21,0.0,0.0,0
5095093,F,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-13797,-3259,1,0,1,0,High skill tech staff,4.0,25,0.0,0.0,0
5054772,M,N,Y,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-9208,-2494,1,0,0,0,Laborers,2.0,12,0.08333333333333333,1.0,1
5149956,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14279,-2939,1,0,0,0,Sales staff,1.0,5,0.0,0.0,0
5091122,M,N,Y,1,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14785,-3018,1,1,1,0,Laborers,3.0,4,0.0,0.0,0
5074529,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19053,-3629,1,0,0,0,High skill tech staff,1.0,3,0.0,0.0,0
5118477,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17386,-888,1,0,0,0,Laborers,2.0,48,0.020833333333333332,1.0,1
5045545,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,-10937,-1539,1,0,0,0,High skill tech staff,4.0,30,0.0,0.0,0
5047638,F,N,Y,3,202500.0,State servant,Higher education,Married,House / apartment,-12904,-1404,1,0,1,0,Core staff,5.0,57,0.0,0.0,0
5022042,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10049,-1405,1,0,0,1,Sales staff,2.0,32,0.0,0.0,0
5105043,F,N,Y,2,135000.0,Working,Secondary / secondary special,Separated,Rented apartment,-12490,-726,1,0,0,0,Laborers,3.0,4,0.0,0.0,0
5054587,M,Y,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15389,-607,1,0,0,0,Laborers,1.0,28,0.0,0.0,0
5125893,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-18531,-925,1,0,1,0,High skill tech staff,2.0,23,0.0,0.0,0
5088855,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-11353,-2316,1,0,0,1,Accountants,2.0,8,0.0,0.0,0
5113508,M,Y,N,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-14240,-3541,1,0,0,0,Core staff,2.0,20,0.0,0.0,0
5117255,F,Y,Y,0,207000.0,State servant,Higher education,Married,House / apartment,-22398,-3506,1,0,0,0,Medicine staff,2.0,50,0.12,1.0,1
5024905,F,N,N,0,94500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15005,-1827,1,1,0,0,Sales staff,2.0,59,0.0,0.0,0
5149861,F,N,Y,2,90000.0,State servant,Secondary / secondary special,Married,With parents,-12989,-6195,1,0,0,0,Drivers,4.0,41,0.0,0.0,0
5045384,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,-15936,-1508,1,0,1,0,Managers,2.0,48,0.0,0.0,0
5024669,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14425,-4568,1,1,1,0,Laborers,2.0,2,0.0,0.0,0
5045765,F,N,N,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-13720,-1934,1,0,1,0,Sales staff,2.0,45,0.022222222222222223,1.0,1
5096012,M,N,N,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-9943,-554,1,1,0,0,Managers,3.0,51,0.0,0.0,0
5046528,F,Y,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19433,-3892,1,0,0,0,Sales staff,2.0,26,0.0,0.0,0
5126527,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,With parents,-12269,-196,1,0,1,0,Medicine staff,2.0,24,0.0,0.0,0
5033441,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-15033,-2729,1,0,0,0,Cooking staff,2.0,33,0.0,0.0,0
5125972,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14858,-1109,1,0,0,0,Laborers,2.0,7,0.0,0.0,0
5117787,F,Y,N,2,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,-9662,-796,1,1,1,0,Core staff,4.0,45,0.13333333333333333,2.5,1
5023081,M,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,House / apartment,-8758,-296,1,0,0,0,High skill tech staff,1.0,19,0.0,0.0,0
5090918,M,N,N,0,225000.0,Working,Higher education,Married,House / apartment,-12051,-4691,1,0,0,0,Laborers,2.0,20,0.0,0.0,0
5024347,M,Y,Y,0,585000.0,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,2.0,41,0.0,0.0,0
5089549,F,N,N,1,135000.0,Working,Higher education,Separated,House / apartment,-13108,-2043,1,0,1,0,Core staff,2.0,48,0.0,0.0,0
5095382,M,Y,Y,1,315000.0,Working,Higher education,Separated,House / apartment,-16166,-2531,1,0,0,0,Managers,2.0,5,0.0,0.0,0
5091806,M,N,Y,0,360000.0,Working,Higher education,Single / not married,House / apartment,-10813,-2543,1,0,0,0,Cooking staff,1.0,18,0.0,0.0,0
5113609,F,N,Y,0,283500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17651,-2384,1,0,0,1,Private service staff,2.0,18,0.0,0.0,0
5045932,M,N,N,0,247500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-15037,-2208,1,0,0,0,Laborers,1.0,31,0.0,0.0,0
5053571,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-12135,-1216,1,0,0,0,High skill tech staff,4.0,6,0.0,0.0,0
5095274,F,Y,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10302,-734,1,0,0,0,Core staff,2.0,6,0.0,0.0,0
5091455,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12690,-231,1,1,0,0,Sales staff,2.0,24,0.0,0.0,0
5090160,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10368,-1259,1,1,0,0,High skill tech staff,2.0,30,0.0,0.0,0
5111091,M,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12910,-359,1,0,1,0,Drivers,3.0,24,0.0,0.0,0
5062655,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-13509,-1028,1,0,0,0,Laborers,3.0,18,0.0,0.0,0
5095877,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15309,-5179,1,1,1,0,Core staff,2.0,1,0.0,0.0,0
5091664,F,N,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17106,-2849,1,0,0,0,Managers,3.0,56,0.0,0.0,0
5125554,F,N,N,0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15672,-622,1,1,0,0,Laborers,1.0,14,0.0,0.0,0
5036145,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-18311,-1407,1,0,0,0,Drivers,2.0,6,0.0,0.0,0
5052894,M,Y,Y,0,139500.0,Commercial associate,Higher education,Married,House / apartment,-8723,-263,1,1,0,0,Managers,2.0,14,0.0,0.0,0
5068101,F,Y,Y,1,234000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10865,-1481,1,0,0,0,Sales staff,3.0,4,0.0,0.0,0
5062274,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16100,-4124,1,0,0,0,Security staff,1.0,34,0.0,0.0,0
5142324,M,Y,Y,1,202500.0,Commercial associate,Higher education,Married,House / apartment,-8814,-818,1,0,0,0,Drivers,3.0,21,0.0,0.0,0
5126712,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,Office apartment,-11318,-3330,1,0,0,0,Managers,3.0,7,0.5714285714285714,1.0,1
5053238,M,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14477,-293,1,1,1,0,Drivers,4.0,4,0.0,0.0,0
5137299,M,Y,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15243,-7260,1,1,1,0,High skill tech staff,3.0,13,0.0,0.0,0
5113305,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,-15670,-1654,1,0,0,0,Cooking staff,3.0,19,0.0,0.0,0
5091799,F,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15179,-991,1,0,0,0,Laborers,3.0,27,0.0,0.0,0
5087846,M,N,Y,2,148500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-15868,-4423,1,1,1,0,Laborers,4.0,1,0.0,0.0,0
5010947,F,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,1,0,0,0,Managers,3.0,27,0.0,0.0,0
5010713,M,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13828,-6004,1,1,1,0,Laborers,4.0,4,0.0,0.0,0
5135777,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14823,-961,1,0,0,0,Drivers,1.0,18,0.0,0.0,0
5028422,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17834,-1330,1,0,0,0,Medicine staff,2.0,21,0.0,0.0,0
5105850,M,Y,N,0,247500.0,Working,Incomplete higher,Separated,House / apartment,-10370,-1550,1,1,1,0,Managers,1.0,10,0.0,0.0,0
5149764,F,N,Y,1,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-13467,-3850,1,0,1,0,Medicine staff,2.0,18,0.0,0.0,0
5024832,M,N,N,0,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12523,-5145,1,0,0,0,Laborers,2.0,11,0.0,0.0,0
5056015,M,Y,Y,2,202500.0,Commercial associate,Higher education,Married,House / apartment,-18302,-2124,1,0,0,0,Managers,4.0,44,0.0,0.0,0
5029102,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,-11564,-2944,1,0,0,1,Managers,4.0,34,0.0,0.0,0
5095724,M,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9423,-1405,1,0,0,0,Laborers,3.0,21,0.0,0.0,0
5089906,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336,-1436,1,0,0,0,Low-skill Laborers,2.0,6,0.16666666666666666,1.0,1
5010293,F,N,Y,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10016,-1164,1,1,0,0,Sales staff,1.0,6,0.0,0.0,0
5026188,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17968,-895,1,1,0,0,Laborers,2.0,19,0.0,0.0,0
5148889,F,N,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-16416,-1782,1,0,0,0,Laborers,1.0,14,0.0,0.0,0
5137497,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11008,-108,1,1,1,0,Drivers,4.0,40,0.2,1.125,1
5062252,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,57,0.017543859649122806,1.0,1
5115642,M,Y,Y,0,382500.0,Working,Higher education,Separated,House / apartment,-14806,-710,1,1,1,0,Managers,1.0,15,0.0,0.0,0
5126073,F,N,Y,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-12756,-1169,1,1,1,0,Sales staff,2.0,18,0.0,0.0,0
5096866,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17975,-3476,1,0,0,0,Drivers,2.0,28,0.07142857142857142,1.0,1
5142749,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17876,-377,1,1,1,0,Private service staff,1.0,24,0.0,0.0,0
5009524,M,Y,N,1,112500.0,Working,Secondary / secondary special,Separated,Co-op apartment,-11998,-1135,1,1,0,0,Laborers,2.0,20,0.7,1.7142857142857142,1
5041757,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-15145,-3654,1,0,1,0,Managers,2.0,15,0.0,0.0,0
5095280,F,Y,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10302,-734,1,0,0,0,Core staff,2.0,23,0.0,0.0,0
5069427,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,Municipal apartment,-16896,-354,1,0,1,0,Sales staff,2.0,51,0.0,0.0,0
5028696,F,Y,Y,1,180000.0,Commercial associate,Higher education,Separated,House / apartment,-18349,-7205,1,0,0,0,Core staff,2.0,43,0.0,0.0,0
5022753,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10800,-3166,1,0,0,0,Sales staff,2.0,29,0.0,0.0,0
5009671,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15805,-433,1,1,0,0,Core staff,2.0,9,0.0,0.0,0
5149463,F,N,Y,0,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15447,-1721,1,0,0,0,Sales staff,2.0,12,0.0,0.0,0
5118542,F,N,Y,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-18132,-1039,1,0,1,0,Laborers,2.0,25,0.0,0.0,0
5096064,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,-14321,-7068,1,0,0,0,Medicine staff,4.0,4,0.0,0.0,0
5092393,M,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11050,-443,1,1,0,0,Drivers,3.0,45,0.0,0.0,0
5112978,M,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20079,-3505,1,1,1,0,Laborers,2.0,40,0.0,0.0,0
5099783,M,Y,N,0,252000.0,Working,Higher education,Married,House / apartment,-15227,-5300,1,1,1,0,Laborers,2.0,54,0.0,0.0,0
5008898,F,N,Y,0,297000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-15519,-3234,1,0,0,0,Laborers,1.0,21,0.0,0.0,0
5114133,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20875,-3785,1,0,0,0,High skill tech staff,2.0,6,0.0,0.0,0
5146174,F,Y,Y,2,180000.0,Working,Higher education,Single / not married,Municipal apartment,-10433,-3019,1,0,0,0,Laborers,3.0,22,0.0,0.0,0
5093250,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-11914,-2980,1,0,0,0,Sales staff,2.0,38,0.0,0.0,0
5024070,M,Y,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,With parents,-9786,-2559,1,0,1,0,Laborers,2.0,40,0.0,0.0,0
5056057,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18810,-3830,1,1,0,0,Laborers,2.0,18,0.0,0.0,0
5008877,F,N,Y,2,126000.0,Commercial associate,Higher education,Married,House / apartment,-12411,-1773,1,0,0,1,Managers,4.0,8,0.0,0.0,0
5089030,F,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-17508,-1648,1,0,0,0,Laborers,2.0,26,0.0,0.0,0
5068519,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15875,-2758,1,1,1,0,Core staff,2.0,26,0.0,0.0,0
5065621,M,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15302,-596,1,1,1,0,Laborers,2.0,38,0.0,0.0,0
5010389,F,Y,Y,0,540000.0,Commercial associate,Higher education,Married,House / apartment,-13758,-2535,1,0,0,1,Managers,2.0,29,0.034482758620689655,1.0,1
5105781,F,Y,N,1,171000.0,Commercial associate,Higher education,Married,House / apartment,-11082,-1976,1,1,0,0,Accountants,3.0,35,0.0,0.0,0
5099938,F,N,Y,3,54000.0,State servant,Secondary / secondary special,Married,House / apartment,-13940,-2133,1,1,1,0,Core staff,5.0,22,0.0,0.0,0
5048487,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12992,-734,1,1,1,0,Drivers,2.0,8,0.0,0.0,0
5135733,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11964,-4280,1,0,0,0,Laborers,4.0,23,0.0,0.0,0
5036095,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21694,-3202,1,1,0,0,Security staff,2.0,17,0.0,0.0,0
5117433,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19370,-2410,1,1,1,0,Laborers,2.0,40,0.0,0.0,0
5050974,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-15964,-7591,1,0,0,0,Core staff,2.0,3,0.0,0.0,0
5125756,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12625,-1261,1,0,0,1,Drivers,3.0,22,0.0,0.0,0
5045059,M,N,Y,2,675000.0,State servant,Secondary / secondary special,Married,House / apartment,-14163,-6886,1,0,1,0,Drivers,4.0,2,0.0,0.0,0
5096822,F,N,Y,0,315000.0,Commercial associate,Higher education,Separated,House / apartment,-17752,-2380,1,1,1,0,Accountants,1.0,5,0.0,0.0,0
5028522,F,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-20165,-6565,1,0,0,0,Core staff,2.0,28,0.0,0.0,0
5041134,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-17031,-642,1,0,0,0,Core staff,1.0,3,0.0,0.0,0
5042186,F,N,N,0,135000.0,State servant,Higher education,Married,House / apartment,-12490,-1191,1,1,1,0,Core staff,2.0,3,0.0,0.0,0
5148779,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17318,-2512,1,0,0,0,Cooking staff,2.0,17,0.0,0.0,0
5036469,M,Y,N,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20333,-1546,1,0,0,0,Drivers,2.0,31,0.2903225806451613,3.888888888888889,1
5037238,M,Y,Y,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15008,-2977,1,0,0,0,Laborers,4.0,17,0.0,0.0,0
5137246,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17355,-3273,1,1,1,0,Secretaries,2.0,18,0.0,0.0,0
5021337,F,N,Y,0,90000.0,State servant,Higher education,Married,House / apartment,-17767,-3804,1,0,0,0,Cooking staff,2.0,30,0.0,0.0,0
5090528,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-13541,-2935,1,0,0,1,Medicine staff,1.0,4,0.0,0.0,0
5142468,M,N,Y,1,117000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16809,-5247,1,0,0,0,Laborers,3.0,30,0.0,0.0,0
5149879,F,Y,Y,1,391500.0,Commercial associate,Higher education,Married,House / apartment,-17423,-472,1,0,1,0,Managers,3.0,30,0.0,0.0,0
5046356,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16224,-2574,1,0,0,0,Security staff,2.0,31,0.0,0.0,0
5135379,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20082,-4979,1,0,0,0,Sales staff,2.0,55,0.0,0.0,0
5105200,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,-17330,-848,1,0,0,0,Drivers,4.0,56,0.0,0.0,0
5036677,F,N,Y,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17960,-1789,1,0,0,0,Sales staff,2.0,52,0.0,0.0,0
5069020,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20295,-3700,1,0,0,0,Laborers,2.0,1,0.0,0.0,0
5054671,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10182,-2403,1,0,0,0,Sales staff,1.0,15,0.0,0.0,0
5114324,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13967,-4850,1,1,1,0,High skill tech staff,2.0,45,0.0,0.0,0
5116431,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9885,-2072,1,0,0,1,Sales staff,3.0,6,0.0,0.0,0
5029435,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17402,-3153,1,0,1,0,Core staff,2.0,24,0.0,0.0,0
5091162,F,Y,Y,0,256500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13821,-1071,1,0,0,1,Core staff,2.0,35,0.02857142857142857,1.0,1
5068286,F,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16053,-1905,1,0,0,0,Core staff,1.0,13,0.0,0.0,0
